Boundary ID,System Name,Boundary Type,System Type,Population Served,Connections,Census Population Allocated,Arsenic (ppb),Hexavalent Chromium (ppb),Cadmium (ppb),DBCP (ppb),Lead (ppb),Nitrate (ppm),Perchlorate (ppb),PCE (ppb) ,TCE (ppb),TCP (ppb),TTHMs (ppb),"Combination Radium 226, 228 (PCI/L)",Uraniuim (PCI/L)
4900673,Athena Terrace Mutual Water Company,System,C,74,22,21,0,,0,,0,3.936,0,0,0,0,1.067,,
4900674,Pine Hill Terrace Mobile Home Park,System,C,27,23,2,0,,0,,,5.8,0,0,0,0,1.2,,
4900675,Roseland Mobile Home Park,System,C,130,70,17,0,,0,0,,27.183,0,0,0,0,11.65,,
4900676,Sequoia Gardens Mobile Home Park,System,C,300,192,201,12.785,,0,,,2.441,0,0,0,0,1.476,,
4900687,Brookwood Mobile Home Park,System,C,400,202,288,0.478,,0,0,,10.26,0,0,0,0,6.9,,
4900688,Journey'S End Mobile Home Park,System,C,180,161,163,6.725,,0,,,2.219,0,0,0,0,5.333,,
4900720,Mobile Home Estates,System,C,320,148,100,1.7,,0,,,12.25,0,0,0,0,0.265,,
4900721,Colonial Park,System,C,320,199,143,4.2,,0,,0,1.92,0,0,0,0,4.05,,
4900723,Shamrock Mobile Home Park,System,C,188,127,166,10.732,,0,,,1.414,0,0,0,0,7.633,,
4900728,Evergreen Mobile Estates,System,C,70,23,43,0,,0,,0,13.305,0,0,0,0,0.933,,
4900736,Clear Creek Water Company,System,C,40,19,3,1.267,,0,,0,8.673,0,0,0,0,6.45,,
4900785,Noel Heights-Cal Water Service (Puc),System,C,137,49,61,0,0,0,,0.204,1.49,0,0,0,0,12.571,,0.707
4900786,Rancho Santa Rosa Mhp,System,C,175,80,223,9.857,,0,0,,1.487,0,0,0,0,33.333,,
4900787,Plaza Mobile Home Park,System,C,125,71,82,3.333,,0,,0,15.735,0,0,0.58,0,2.475,,
4900788,El Crystal Mobile Home Park,System,C,130,57,4,3.917,,0,,0,13.964,0,0,0.238,0,0,,
4900789,Blue Spruce Mobile Home Park,System,C,90,56,19,0,,0,0.032,,11.194,0,0,0,0,1.733,,
4900791,Western Mobile Home Park,System,C,225,73,51,2.417,,0,,,18,0,0,3,0,0,,
4900792,Wayside Gardens Mobile Home Park,System,C,75,50,89,0.45,,0,,,17.476,0,0.281,0.04,0,0.425,,
4900793,Vinehill Vistas Mutual Water Company,System,C,60,29,41,2.317,,0.167,,,1.746,0,0,0,0,8.867,,
4900794,Sunset Park Community,System,C,180,42,98,2.3,,0,0,8.15,15.75,0,0,0,0,1.967,,
4900795,Stonegate Mobile Home Park,System,C,100,75,71,4,,0,,,8.745,0,0,0,0,0.6,,
4900796,Santa Rosa Mobile Estates,System,C,420,141,376,6.253,,0,0,,12.964,0,0,0,0,1.767,,
4900797,North Star Mobile Home Park,System,C,75,76,134,4.75,,0,,,22.71,0,0,0,0,0,,
4900798,"Mountain View Mobile Estates, Llc",System,C,250,111,311,0.833,,0,0,,10.369,0,0,0.039,0,0,,
4900799,El Portal Mobile Estates,System,C,200,123,246,4.194,,0,0,0,7.456,0,0,0.726,0,0.275,,
4900832,Leisure Mobile Home Park,System,C,410,186,360,0.583,,0,0,,13.713,0,0,0,0,1.933,,
4900843,Sonoma Ranch Mutual Water Company,System,C,100,54,53,3.7,,0,,0,5.366,0,0,0,0,0,,
4900846,Rolling Oaks Road Association,System,C,55,16,20,4.1,,0,,0,3.067,0,0,0,0,1.75,,
4900850,Bodega Water Company,System,C,77,38,29,0.233,,0,0,,28,0,0,0,,63.682,,
4900855,West Field Community,System,C,75,29,8,11.412,,0,,0,1.414,0,0,0,0,0.9,,0.707
4900871,De Anza Moon Valley Water Company,System,C,691,247,316,5.55,,0,0,5.5,2.957,0,0,0,0.5,7.233,,
4900892,Summit View Ranch Mutual Water Co.,System,C,45,20,16,0,,0,0,0,1.414,0,0,0,0,1.75,,
4900893,West Water Company (Puc),System,C,40,11,28,0,,0,,0,5.543,0,0,0,0,7.98,,
4900901,Sobre Vista Water Company,System,C,80,24,28,4.656,,0,,,3.565,0,0,0,0,0,,
4900905,Mark West Meadows Mutual Water,System,C,60,27,49,1.4,,0,,,1.414,0,0,0,0,0,,
4900913,Robin Way Water System,System,C,65,20,66,0,,0,,15,18.56,0,0,0,0,1.11,,
4900943,Alliance Redwoods Conference Grounds,System,C,37,74,7,0,,0,,0,1.414,0,0,0,0,8.71,,
4900973,George Ranch Mutual Water Company,System,C,75,50,92,6.489,,0,,0,5.133,0,0,0,0,0,,
4901062,Kinnybrook Mutual Water Company,System,C,48,23,9,1.325,,0,,0,6.141,0,0,0,0,0.433,,
4901071,Boulevard Heights Mutual Water,System,C,51,18,52,6.535,,0,,0,6.328,0,0,0,0,4.92,,0.707
4901195,Moorland Avenue Apartments,System,C,64,4,51,8.5,,0,0,,1.414,0,0,0,0,1.95,,
4901221,Graton Mutual (Green Valley Hoa),System,C,45,16,21,0,,0,,,3.907,0,0,0,0,0,,
4901302,Sonoma Country Inn,System,C,176,36,12,4.05,,0,,0,7.325,0,0,0,0,0,,
4901309,Hilton Mutual Water Company,System,C,44,17,3,0.8,,0,,,7.368,0,0,0,0,0.7,,
4901346,Delores Lane Water System,System,C,50,17,2,5.175,,0,,,17.756,0,0,0,0,0,,
4901355,Terrace View Water System,System,C,45,18,13,3.9,,0,,,4.032,0.372,0,0,0,5.4,,
4901381,Lichau Hylands Mutual Water Company,System,C,37,16,3,0,,0,,,11,0,0,0,0,0,,
4910002,"Cloverdale, City Of",System,C,8200,3114,8275,0,,0,0,,1.968,0,0,0,,21.107,,
4910003,Penngrove Water Company (Puc),System,C,2880,508,3217,0,0,0,0,0.064,1.435,0,0,0,0.0001,23.25,,
4910004,Sweetwater Springs Cwd - Guerneville,System,C,2539,2547,4217,0,,0.5,,0,6.212,0,0,0,0,9.65,,
4910005,"Healdsburg, City Of",System,C,11541,4433,10944,0.068,,0,0,0,2.145,0,0,0,,21.895,,
4910006,"Petaluma, City Of",System,C,55900,19125,56704,2.088,0,0.072,0,0.064,2.412,0,0,0,0.0001,24.744,,0.707
4910007,"Sea Ranch Water Company,The (Puc)",System,C,3027,1857,938,0,,0,,0,6.392,0,0,0,0,16.819,,
4910008,Russian River County Water District,System,C,3700,1253,1376,0,,0,,0,6.081,0,0,0,0,12.467,,
4910009,"Santa Rosa, City Of",System,C,170236,51785,178935,0,0,0,0,0.032,1.424,0,0,0,<0.0001,20.608,,0.707
4910010,Sonoma County Csa 41-Fitch Mountain,System,C,860,337,466,0.068,,0,0,0,2.145,0,0,0,,19.667,,
4910011,"Sebastopol, City Of",System,C,7423,2988,7181,7.772,,0,0,0,7.395,0,0.394,0,0,2.033,,
4910012,"Sonoma, City Of",System,C,10807,4159,9462,3.038,0,0,0,0.032,1.978,0,0,0,<0.0001,25.176,,3.38
4910013,Valley Of The Moon Water District,System,C,22536,6650,20757,1.072,0,0,0,0.338,2.916,0,0,0,<0.0001,19.905,,1.01
4910014,"Rohnert Park, City Of",System,C,40971,7653,39981,0.883,0,0,<0.001,0.33,2.66,0,0,0,<0.0001,16.331,,3.487
4910016,"Cotati, City Of",System,C,7265,2219,8658,0.828,0,0,0,0.032,3.001,0,0,0,<0.0001,17.435,,
4910017,"Windsor, Town Of",System,C,27255,9327,26732,1.6,0,0,0,0.032,3.582,0,0,0,<0.0001,12,,
4910018,Armstrong Valley-Cal Water Service (Puc),System,C,495,269,548,0,0,0,,0,1.414,0,0,0,0,1.04,,0.707
4910019,Forestville County Water District,System,C,2500,982,2205,0,0,0,0,0.064,1.435,0,0,0,0.0001,18.335,,
4910021,Bodega Bay Public Utility District,System,C,1423,1058,786,1.011,,0,,0,3.989,0,0,0,0.0155,6.484,,
4910022,Canon Manor Water System,System,C,693,219,496,4.933,,0,,,3.637,0,0,0,0,2.933,,
4910023,California-American Larkfield (Puc),System,C,8270,2347,6967,3.265,0,0,0,0.032,1.424,0,0,0,<0.0001,13.07,,0.707
4910024,Geyserville Water Works (Puc),System,C,1030,307,481,0,,0,,0,8.411,0,0,0,0,6.333,,
4910025,Kenwood Village Water Company (Puc),System,C,1020,308,689,0,0,0,0,0.064,5.143,0,0,0,<0.0001,1.349,,
4910026,Odd Fellows Recreation Club,System,C,80,275,64,0,,0,,0,7.631,0,0,0,0,4.174,,
4910027,Sonoma State University,System,C,10386,1100,2093,2.73,4.3,0,0,0,14.363,0,0,0,0,1.183,,0.707
4910028,Sweetwater Springs Cwd - Monte Rio,System,C,3000,1020,1683,0.8,,0,,0,3.344,0,0,0,0,9.7,,
4910029,Camp Meeker Water System,System,C,600,354,435,0,,0,,0,5.979,0,0,0,0,7.625,,
4910202,Sonoma Developmental Center,System,C,3000,123,767,0,,0,,0,6.2,0,0,0,,48.613,,
4910701,U.S. Coast Guard Training Center,System,C,1350,127,820,2.088,0,0.072,0,0.064,2.412,0,0,0,0.0001,27.882,,0.707
5000005,Crows Landing Comm Svc District,System,C,500,138,191,0,,0,0,0,17.612,0,0,0,0,0,,
5000008,Knights Ferry Comm. Svc. Dist.,System,C,85,62,43,0,,0,0,0,1.895,0,0,0,0,31.75,,0.707
5000010,Tid/ La Grange Water System,System,C,120,77,74,0,,0,0,,1.414,,0,0,0,9,,
5000013,Oid #45 - Louis Meyer,System,C,104,37,16,0.667,,0,0,0,4.439,0,0,0,0,0,,
5000014,Oid #46 - Sunset Oaks,System,C,269,77,351,1.733,,0,0,0,4.118,0,0,0,0,0,,
5000015,Oid #22 - Williams Tract,System,C,150,53,54,0.667,,0,0,0,15.284,0,0,0,0,0,,
5000016,Oid #41 - Mountain View,System,C,147,42,84,0.667,,0,0,0,15.513,0,0,0,0,0,,
5000017,Park Heights Mutual Water Co,System,C,250,95,358,1.417,,0,0,0,19.051,0,0,0,0,0.135,,6.775
5000019,Riverdale Park Tract Csd,System,C,300,178,452,5.494,,0,0,0,36.075,0,0,0,0,0,,19.992
5000033,Cobles Corner,System,C,50,20,0,12.765,,0,0,0,13.806,0,0,0,0,0,,
5000048,Lazy B Mobilehome Park,System,C,125,49,14,1.333,,0,0.007,0,27.993,0,0,0,0,0,,
5000049,Lone Pine Mhp,System,C,64,32,4,0,,0,0,0,7.493,0,0,0,0,0,,
5000051,Mobile Plaza Park,System,C,125,50,77,5.628,,0,0,0,23.956,0,0,0,0,0,,
5000054,Morningside Mobilehome Park,System,C,67,49,36,,,,,,,,,,,,,
5000055,Olive Lane Mobilehome Park,System,C,153,51,6,3,,0,0,0,22.948,0,0,0,0,0,,1.91
5000057,Orchard Village Mhp,System,C,75,49,37,5.872,,0,0,0,27.699,0,0,0,,0,,5.974
5000058,Fisherman'S Bend Mhp,System,C,80,87,5,0,,0,0,0,15.643,0,0,0,0,0,,
5000060,Casa De Amigos Mobile Home Park,System,C,220,73,1,2.11,,0,0,0,7.373,0,0,0,0,0,,
5000061,Martin'S Mobile Home Court,System,C,60,20,1,0.9,,0,0,0,11.11,0,0,0,0,0,1,8.118
5000066,Modesto Mobile Home Park,System,C,300,150,283,5.1,,0,0,0,6.078,0,0,0,0,0,,
5000067,Tully Mobile Estates,System,C,40,15,1,4.2,,0,0.103,0,20.009,0,0,0,0.1802,0,,0.707
5000071,Twin Cypress Mobile Home Park,System,C,112,45,81,6.994,,0,0,0,10.27,0,0,0,0,0,,
5000072,Mulberry Mhp,System,C,49,52,37,8.349,,0,0,0,5.016,0,0,0,0,0,,0.707
5000077,Ceres West Mhp,System,C,161,46,6,17.544,,0,0,2.167,7.239,0,0,0,0,0,,2.1
5000080,Country Western Mobile Home Park,System,C,90,60,4,22.932,,0,0,0,2.091,0,0,0,0,0,,0.707
5000082,4N Mobilehome Park,System,C,65,31,4,2.233,,0,0,0,12.862,0,0,0,0,0,,
5000085,Green Run Mobile Estates,System,C,100,46,16,14.254,,0,0,0,8.491,0,0,0,0,0,,1.659
5000086,Countryside Mhp,System,C,60,44,14,12.863,,0,0,0,12.701,0,0,0,0,0,,5.181
5000090,Riverview Mobile Home Estates,System,C,250,175,46,2.574,1.049,0,0.001,0,24.767,0,0,0,0,0.038,0,7.419
5000092,Oid #49 - Gilbert,System,C,40,14,13,3.467,,0,0,0,3.333,0,0,0,0,0,,
5000095,Sunrise Village Mhp,System,C,339,103,98,3.05,,0,0,0,1.556,0,0,0,,0.1,,2.77
5000099,Del Rio East Hoa Water System,System,C,110,55,40,3.808,,0,0.002,0,7.218,0,0,0,0,0,,
5000167,Stan Cnty Honor Farm,System,C,300,7,8,1,,0,0,0,23.355,0,0,0,0,0,,1.55
5000217,Faith Home Teen Ranch,System,C,50,7,7,7.8,,0,0,0,49.531,0,0.441,0,0,0,,12.154
5000218,Country Villa Apts,System,C,30,23,1,21.771,,0,0,0,1.732,0,0,0,0,0,,
5000237,North Oaks Mutual Water Co,System,C,234,78,477,1.144,,0.278,0,0,10.626,0,0,0,0,0,,
5000263,Oasis Investments,System,C,75,31,55,6,,0,0.066,0,12.857,0,0,0,0,0,,
5000271,Buehner Water System - Weber Complex,System,C,100,35,189,0.8,,0,0,2.333,38.368,0,0,0,0,0,,5.52
5000297,Buehner Houses,System,C,25,13,8,10.076,,0,0,0,11.453,0,0,0,0,0,,5
5000313,Buehner Water System,System,C,150,50,75,4.167,,0,0,0,18.832,0,0,0,0,0,,4.555
5000316,Curtis Investments,System,C,42,14,32,11.309,,0,0,0,22.109,0,0,0,0,0,,12.852
5000317,Oid #51 - Sunset Oaks #10,System,C,287,82,60,1.65,,0,0,0,8.547,0,0,0,0,0,,
5000389,Monterey Park Tract Csd,System,C,186,50,131,34.896,,0,0,0,34.477,0,0,0,0,0,,3.683
5000408,Westley Csd,System,C,70,35,106,0.352,,2.125,0.005,0,19.542,0,0,0,,0.985,,1.275
5000433,Oid-Oakdale Rural Water System #1,System,C,1134,476,353,0.559,,0,0,0,13.862,0,0,0,0,0,,
5000579,Foster Farms #5,System,C,26,10,1,3.1,,0,0.015,0,12.909,0,0,0,0,0.067,0.975,13.157
5010005,"City Of Modesto, Salida",System,C,24440,4398,12963,7.192,,0,<0.001,0,16.988,0,0,0,0,12.78,,1.821
5010006,City Of Waterford,System,C,7897,2112,7265,3.053,,0,0.035,0,12.43,0,0,0,0,0.115,0,0.782
5010007,Hillsview Homes,System,C,840,230,560,0.352,,2.125,0.005,0,19.542,0,0,0,,0.985,,1.275
5010008,"Hughson, City Of",System,C,6082,2010,6629,5.632,4.1,0,0.063,0,25.629,0,0,0,0,0.18,,3.76
5010009,Keyes Community Services Dist.,System,C,4891,1474,3353,12.583,5.922,0.222,0.006,0,12.672,0,0,0,0.0093,0,,1.641
5010010,"Modesto, City Of",System,C,212000,68954,235000,0.793,,0,0.028,0,21.979,0,0.118,0.16,0,39.82,0.35,4.263
5010013,City Of Newman-Water Department,System,C,10586,3259,10667,0,,0,0,0,23.206,0,0,0,,0,0,5.199
5010014,"Oakdale, City Of",System,C,19250,7696,20384,0.979,,0,0,0,12.402,0,0.402,0,0,0,,
5010017,"Patterson, City Of",System,C,20560,6268,2317,1.224,,0,0.003,0,19.823,0,0,0,0,0.064,,3.102
5010018,"Riverbank, City Of",System,C,22201,6754,16358,2.056,3.296,0.039,0,0,14.854,0,0,0,0,0,,4.952
5010019,"Turlock, City Of",System,C,64215,18497,56326,7.258,,0,0.003,0.292,22.031,0,0.191,0,,0,,5.579
5010021,Denair Community Services District,System,C,3225,1433,2797,2.083,,0,0,,25.344,0,0,0,0,0,,6.65
5010023,"City Of Modesto, De #6, So. Turlock",System,C,1279,332,968,7.45,,0,0,0,9.994,0,0,0,0,0.705,,2.869
5010026,Waterford - Hickman,System,C,565,181,522,1.183,,0,0,0,1.657,0,0,0,0,0.22,,0.707
5010028,"Ceres, City Of",System,C,42666,11297,35151,6.045,0,0,0.004,0,23.317,0,0.177,0,0,0.093,0,6.98
5010029,"City Of Modesto, De Hillcrest",System,C,1322,389,706,4.925,,0,0.036,0,13.058,0,0,0,0,0,,0.707
5010031,"City Of Modesto, De Walnut Manor",System,C,216,53,180,2.887,,0,0,0,2.241,0,0,0,0,0,,3.068
5010033,"City Of Modesto, De Grayson",System,C,1219,274,711,2.329,,0,0.03,0,41.875,0,0,0,0,0.653,,1.343
5010034,City Of Modesto - North Turlock,System,C,200,52,123,5.833,,0,0,0,31.887,0,0,0,0,0.036,,1.366
5010035,City Of Modesto - Central Turlock,System,C,500,35,133,7.992,,0,0,0,13.538,0,0,0,0,0,,0.707
5010039,Western Hills Water District/Diablo Gran,System,C,3000,1000,812,,,,,,,,,,,,,
5010042,Waterford-River Pointe,System,C,1001,319,891,,,,,,,,,,,,,
5100107,Sutter Co. Wwd#1 (Robbins),System,C,350,93,132,18.584,,0,0,0,1.414,0,0,0,0,,,0.707
5100112,Tierra Buena Mhp #1,System,C,50,17,525,5.2,,0,,,28.018,2.448,0,0,0,0,,
5101009,Wildewood East Mutual,System,C,350,48,10,8.052,,0,,,26.506,0,0,0,0,0,,
5102025,Blue Angel Apartments W.S.,System,C,40,13,8,8.867,,0,,,12.465,0,0,0,0,0,,
5110001,City Of Live Oak,System,C,8700,2237,8327,5.042,4.4,0,0.002,0,20.662,0,0,0,0,0,,2.76
5110002,City Of Yuba City,System,C,65372,18047,42177,0.156,,0,,0,1.471,0,,,,22.449,0,0.707
5110007,Sutter Community S.D.,System,C,2904,1045,2508,8.904,,0,,0,8.042,0,0,0,0,0,0,2.232
5200007,Howell'S Lakeside Water Co.,System,C,75,50,3,3.1,,0,,0,4.282,0,0,0,0,0,,
5200008,Breese Subdivision 2,System,C,75,30,24,0,,0,,0,15.472,0,0,0,0,0,,
5200010,Woodson Bridge Rv Park,System,C,160,40,0,3.3,,0,,0,1.414,,0,0,0,0,,
5200012,Vista Grande Water System,System,C,400,100,287,0,,0,,0,14.925,0,0,0,0,0,,
5200013,Womack Subdivision M.W.C.,System,C,40,16,133,0,,0,,,10.728,0,,,,,,
5200014,Wilson Acres Mutual Water,System,C,75,30,131,0,,0,,0,8.067,0,0,0,0,0,,
5200255,Corning Rv Park,System,C,170,40,8,,,,,,21.731,,,,,,,
5200500,Reeds Creek Estates,System,C,63,25,57,2.075,,0,,0,2.042,0,0,0,0,0,,
5200502,Las Flores Water Works,System,C,107,57,45,2.374,,0,,0,4.484,0,0,0,0,0,,
5200503,Mineral County Water District,System,C,109,187,34,0,,0,,0,1.414,0,0,0,0,0,,
5200504,City Of Tehama,System,C,435,195,418,3.167,,0,,0,3.754,0,0,0,0,0,,
5200508,Rio Vista Mobile Home Park,System,C,198,198,140,4.767,,0,,0,4.288,0,0,0,0,0,,
5200510,Snug Harbor Mobile Village,System,C,114,114,129,4.7,,0,,0,17.969,0,0,0,0,0,,
5200512,Bend Mobilehome & Rv Park,System,C,44,44,16,4.533,,0,,0,2.774,0,0,0,0,0,,
5200516,Lazy Corral Mobile Home Park,System,C,65,37,27,0,,0,,0,13.147,0,0,0,0,0,,
5200521,Antelope Creek Mhp,System,C,75,60,138,1.733,,0,,0,7.838,0,0,0,0,0,,
5200527,Hunter'S Fishing Resort,System,C,50,23,20,3.064,,0,,0,3.113,0,0,0,0,0,,
5200531,River Inn Mobile Home Park,System,C,80,40,18,8.467,,0,,0,1.921,0,0,0,0,0,,
5200534,Paskenta Comm. Services Dist.,System,C,120,67,62,0,,0,,,1.414,,0,0,0,0,,
5200535,Live Oak Acres Mwc Inc.,System,C,80,40,164,1.575,,0,,0,5.779,0,0,0,0,0,,
5200539,Friendly Acres Mhp,System,C,75,51,37,0,,0,,0,17.568,0,0,0,0,0,,
5200545,Modern Village Mwc,System,C,85,34,4,0,,0,,,7.82,0,0,0,0,0,,
5200546,Antelope-Homewood Mhp,System,C,70,44,25,0,,0,,0,14.306,0,0,0,0,0.125,,
5200547,Gateway Mobile Home Park,System,C,75,30,93,0,,0,,0,23.07,0,0,0,0,0.65,,
5200548,Lassen View Water District,System,C,75,30,93,0,,0,,0,4.722,0,0,0,0,0,,
5200550,New Orchard Mobile Home Park Llc,System,C,125,50,18,19.26,,0,,0,8.463,0,0,0,0,0.75,,
5200551,Woodson Bridge Mhp,System,C,200,104,77,1,,0,,0,6.793,0,0,0,0,0,,
5200555,Rio Ranch Community Svcs Dist,System,C,40,17,0,3.667,,0,,0,1.414,0,0,0,0,0,,
5200556,Maywood Mobile Home Park,System,C,120,50,96,0,,0,,0,17.342,0,0,0,0,0,,
5200558,River View Mhc Llc,System,C,100,55,70,0,,0,,0,12.778,0,0,0,0,0,,
5200559,Abbey Of New Clairvaux,System,C,30,15,14,0,,0,,,2.08,0,0,0,0,0,,
5200560,Mira Monte Water Co.,System,C,88,41,28,0,,0,,0,3.56,0,0,0,0,0,,
5200562,Ponderosa Sky Ranch Water,System,C,160,85,39,0,,0,,7.1,1.414,0,0,0,0,0,,
5200569,Kountry Korners Mhp,System,C,17,14,51,2.77,,0,,,11.867,0,0,0,0,0.3,,
5200570,Surrey Village Water Co. Inc.,System,C,145,75,314,4.625,,0,,0,1.475,0,0,0,0,0,,
5200571,Mountain Valley Apts & Rvp,System,C,120,47,30,0,,0,,0,9.775,0,0,0,0,0.9,,
5200574,Larkspur Meadows Water Co.,System,C,70,31,134,0.667,,0,,0,3.961,0,0,0,0,0,,
5200575,Rancho Colorado Ws,System,C,36,18,195,0,,0,,0,3.967,0,0,0,0,0,,
5200584,Little Avenue Water System,System,C,40,16,6,0,,0,,,6.07,0,0,0,0,0,,
5200588,Juanita Court Mutual Water,System,C,25,14,114,0,,0,,0,13.703,0,0,0,0,0,,
5200645,Saddleback Mutual Water Co.,System,C,90,45,7,0,,0,,0,3.427,0,0,0,0,0,,
5200657,Riverview Avenue Estates,System,C,45,17,59,,,,,,6.3,0,,,,0,,
5200864,R-Wild Horse Ranch,System,C,55,19,0,0,,0,,0,1.414,0,0,0,0,0,,
5201137,Millstream Mobile Home Park,System,C,80,53,39,18.778,,0,,0,4.401,0,0,0,0,0,,
5201140,Antoinette Mutual Water Co,System,C,25,17,57,0,,0,,0,32.54,0,0,0,0,0,,
5201147,Golden Meadows Csd,System,C,102,43,35,1.733,,0,,0,1.652,0,0,0,0,0,,
5210001,City Of Corning,System,C,7663,2264,1481,1.5,,0,,0,9.517,0,0,0,0,0.918,,
5210002,Gerber Las Flores Csd,System,C,1200,396,1027,1.111,,0,,0,9.412,0,0,0,0,0,,
5210003,Los Molinos Comm. Services Dist.,System,C,1500,352,1190,6.288,,0,,0,4.245,0,0,0,0,0,,
5210004,City Of Red Bluff,System,C,14025,4865,14478,1.362,,0,,,5.554,0,0,0,0,0,0,0.707
5210005,Rio Alto Water District,System,C,3450,1246,2781,2.493,5.455,0,,0,3.289,0,0,0,0,0,0.32,0.707
5210503,Lassen Vnp - Headquarters,System,C,55,45,22,0,,0,,0,1.414,0,,,,,0,0.707
5301001,Bucktail Mutual Water Company,System,C,19,42,13,0,,0,,0,1.414,0,0,0,0,0,,
5301002,Lewiston Community Services District,System,C,250,48,103,21.011,,0,,0,1.414,0,,,,,,
5301003,Lewiston Park Mwc,System,C,450,162,286,2,,0,,0,1.414,,0,0,0,0,,
5301008,Pine Cove Rv Park,System,C,200,60,20,0,,0,,0,1.414,0,0,0,0,0,,
5301012,Trinity River Lodge,System,C,40,1,4,3,,0,,0,1.414,0,0,0,,0,,
5301017,Rush Creek Mutual Water System,System,C,80,37,29,0,,0,,0,1.414,0,,,,,,
5301101,Treasure Creek Woods Mwc,System,C,50,28,14,0,,0,0,,1.414,0,0,0,0,0,,
5301102,Trinity Knolls Mutual Water Company,System,C,36,60,0,0,,0,,0,1.414,0,0,0,0,0,,
5301104,Covington Mill Mwc-Division B,System,C,40,99,10,0,,0,,0,1.414,0,0,0,0,0,,
5301201,Seymour'S Mutual Water System,System,C,25,28,4,0,,0,,0,1.414,0,0,0,0,0,0,0.707
5303002,Indian Creek Trailer Park,System,C,35,33,11,0,,0,,0,1.414,,,,,,,
5304102,Trinity Village Water Co. F,System,C,200,189,122,0,,0,,,1.414,0,,,,,,0.707
5304109,Burnt Ranch Estates,System,C,53,35,52,0,,0,,0,1.414,0,,,,,,
5304501,Salyer Mutual Wc (Formerly Riverview Ac),System,C,85,58,36,0,,0,,,1.414,0,,,,,,
5304502,"Salyer Heights W.S., Inc",System,C,82,42,10,,,,,,5.32,0,,,,,,
5310001,Weaverville C.S.D.,System,C,3554,1577,3482,0,,0,,,1.414,0,,,,29.3,,
5310002,Trinity Co. W.W. Dist #1,System,C,1500,540,1085,0,,0,,0,1.414,0,,,,,,
5310003,Trinity Center M.W.C.          .,System,C,729,220,150,0,,0,,,1.414,0,,,,,,
5400504,A & A  Mhp,System,C,200,60,101,2,,0,,1.69,13.212,,,,,,,
5400506,No Kaweah Mutual Water Co,System,C,75,32,66,2.992,,0,,0,1.414,0,,,,,,
5400523,El Monte Village Mhp,System,C,100,49,78,0,,0,0.01,0,47.957,0,0,0,0,0.6,,
5400527,Shiloh Water Co.,System,C,75,20,14,0,,0,0,5.692,9.395,0,0,0,,,,
5400529,Shady Grove  Mhp,System,C,137,40,7,0,,0,0,0,5.778,0,0,0,0,0,,
5400536,Kings River Estates Mutual Water Company,System,C,100,35,90,,,,,,4.231,0,,,,,,2.56
5400542,Ducor Csd,System,C,612,164,249,2.683,,0,0,4.833,18.013,0,0,0,0,0,,
5400544,Allensworth Csd,System,C,400,163,293,10.498,,0,0,0,10.843,0,0,0,0,0,,1.149
5400550,Seville Water Co,System,C,400,77,338,0,,0,0,0,40.22,0.117,0,0,,,,
5400553,Del Oro Traver District,System,C,500,169,677,3.045,,0,0.003,0,20.141,0,0,0,0.0082,0,0,9.696
5400556,River Retreat Mutual,System,C,100,22,0,0,,0,0,0,1.414,0,0,0,,2.6,,0.707
5400567,Tooleville Mutual Non Profit Water Assoc,System,C,340,76,166,0.583,,0,0,0,40.179,0,0,0,0,0,,0.707
5400600,Golden Key Apartments,System,C,48,16,6,0,,0,0,0,9.114,0,0,0,0,0,,5.099
5400602,Eagle'S Nest Resort,System,C,50,78,2,,,,,,12.625,,,,,,,
5400604,Mountain View Duplexes,System,C,108,14,77,0,,0,0,0,5.66,0,0,0,0,0,,1.53
5400616,Lemon Cove Water Co,System,C,200,61,69,0,,0,0,0,55.484,1.904,0,0,0,0,,
5400631,Linnell Farm Labor Center,System,C,896,195,685,0,,0,0,0,12.673,0,0,0,0,0,,4.997
5400641,Teviston Csd,System,C,500,104,304,3.8,,0,0,0,15.667,0,0,0,,0,,
5400647,Yokohl Mutual Water Co,System,C,75,32,93,0.9,,0,0,0,24.268,0,0,0,0,0.533,,
5400651,Beverly Grand Mutual Water,System,C,108,28,75,0,,0,0,0,73.022,0,0,0,0,0.66,,6.104
5400655,Central Mutual Water Co,System,C,115,41,83,0,,0,0,0,26.969,0,0,0,0,0,,11
5400660,Lake Success Mobile Lodge,System,C,40,18,12,0.5,,0,0,1.667,41.114,0,0,0,0,3.9,,2.754
5400665,Del Oro River Island Serv Terr #1,System,C,1442,425,353,5.221,4.333,0.813,0,1.704,22.675,0,0,0,0.0001,0,,14.903
5400666,Del Oro Grandview Gardens District,System,C,389,104,278,0,,0,0,0,65.327,0,0.53,0,0,0,,4.96
5400670,Triple R Mutual Water Co,System,C,400,154,226,5.61,,0.095,0,0.805,36.182,0,0,0,0,0,,14.429
5400682,Plainview Mwc - Central Water,System,C,138,42,99,3.633,,0,0,0,44.746,0,0,0,,0,,2.27
5400710,Badger Hill Estates,System,C,300,77,96,4.017,,0,0,0,14.611,0,0,0,0,0,,4.8
5400718,Williams Mutual  Water Co,System,C,180,50,160,0,,0,0,0,8.702,0,0,0,0,0,,
5400728,Grier Mutual Water Co,System,C,30,65,12,3,,0,0,0,1.414,0,0,0,,0,,5.249
5400732,Pierpoint Springs Water Co.,System,C,165,84,12,4.7,,0,0,0,1.414,0,0,0,0,0,,
